message,label,type
There is a water leak reported near the plaza this weekend.,non-urgent,infrastructure
There is a power outage reported near the plaza this holiday.,non-urgent,infrastructure
There is a broken light reported near the highway this night.,non-urgent,infrastructure
There is a collapsed bridge reported near the school this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the apartment this morning.,non-urgent,infrastructure
There is a damaged road reported near the plaza this holiday.,non-urgent,infrastructure
There is a pothole reported near the church this rush hour.,non-urgent,infrastructure
There is a broken light reported near the hospital this holiday.,non-urgent,infrastructure
There is a power outage reported near the hospital this holiday.,non-urgent,infrastructure
There is a collapsed bridge reported near the apartment this afternoon.,non-urgent,infrastructure
There is a collapsed bridge reported near the market this afternoon.,non-urgent,infrastructure
There is a water leak reported near the gym this holiday.,non-urgent,infrastructure
There is a pothole reported near the apartment this night.,non-urgent,infrastructure
There is a broken light reported near the restaurant this night.,non-urgent,infrastructure
There is a damaged road reported near the mall this rush hour.,non-urgent,infrastructure
There is a power outage reported near the office this holiday.,non-urgent,infrastructure
There is a power outage reported near the mall this rush hour.,non-urgent,infrastructure
There is a water leak reported near the mall this afternoon.,non-urgent,infrastructure
There is a collapsed bridge reported near the church this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the restaurant this rush hour.,non-urgent,infrastructure
There is a collapsed bridge reported near the school this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the highway this evening.,non-urgent,infrastructure
There is a water leak reported near the office this rush hour.,non-urgent,infrastructure
There is a power outage reported near the church this rush hour.,non-urgent,infrastructure
There is a power outage reported near the market this weekend.,non-urgent,infrastructure
There is a power outage reported near the restaurant this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the school this morning.,non-urgent,infrastructure
There is a damaged road reported near the hospital this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the hospital this holiday.,non-urgent,infrastructure
There is a collapsed bridge reported near the apartment this night.,non-urgent,infrastructure
There is a pothole reported near the factory this afternoon.,non-urgent,infrastructure
There is a water leak reported near the hospital this afternoon.,non-urgent,infrastructure
There is a water leak reported near the highway this evening.,non-urgent,infrastructure
There is a pothole reported near the office this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the office this night.,non-urgent,infrastructure
There is a broken light reported near the office this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the plaza this morning.,non-urgent,infrastructure
There is a pothole reported near the highway this rush hour.,non-urgent,infrastructure
There is a pothole reported near the mall this evening.,non-urgent,infrastructure
There is a broken light reported near the market this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the mall this weekend.,non-urgent,infrastructure
There is a water leak reported near the restaurant this weekend.,non-urgent,infrastructure
There is a power outage reported near the restaurant this night.,non-urgent,infrastructure
There is a damaged road reported near the factory this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the hospital this weekend.,non-urgent,infrastructure
There is a broken light reported near the church this rush hour.,non-urgent,infrastructure
There is a pothole reported near the factory this evening.,non-urgent,infrastructure
There is a water leak reported near the gym this weekend.,non-urgent,infrastructure
There is a broken light reported near the church this weekend.,non-urgent,infrastructure
There is a power outage reported near the apartment this afternoon.,non-urgent,infrastructure
There is a collapsed bridge reported near the hospital this afternoon.,non-urgent,infrastructure
There is a broken light reported near the gym this rush hour.,non-urgent,infrastructure
There is a broken light reported near the school this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the mall this holiday.,non-urgent,infrastructure
There is a collapsed bridge reported near the mall this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the market this night.,non-urgent,infrastructure
There is a pothole reported near the church this afternoon.,non-urgent,infrastructure
There is a broken light reported near the plaza this afternoon.,non-urgent,infrastructure
There is a pothole reported near the highway this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the highway this afternoon.,non-urgent,infrastructure
There is a power outage reported near the market this afternoon.,non-urgent,infrastructure
There is a power outage reported near the market this night.,non-urgent,infrastructure
There is a power outage reported near the restaurant this evening.,non-urgent,infrastructure
There is a water leak reported near the market this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the gym this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the hospital this morning.,non-urgent,infrastructure
There is a broken light reported near the highway this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the hospital this weekend.,non-urgent,infrastructure
There is a broken light reported near the highway this weekend.,non-urgent,infrastructure
There is a collapsed bridge reported near the school this morning.,non-urgent,infrastructure
There is a pothole reported near the plaza this morning.,non-urgent,infrastructure
There is a pothole reported near the restaurant this morning.,non-urgent,infrastructure
There is a power outage reported near the school this morning.,non-urgent,infrastructure
There is a broken light reported near the gym this holiday.,non-urgent,infrastructure
There is a water leak reported near the plaza this evening.,non-urgent,infrastructure
There is a power outage reported near the church this night.,non-urgent,infrastructure
There is a water leak reported near the highway this rush hour.,non-urgent,infrastructure
There is a broken light reported near the hospital this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the market this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the school this holiday.,non-urgent,infrastructure
There is a pothole reported near the gym this afternoon.,non-urgent,infrastructure
There is a power outage reported near the market this holiday.,non-urgent,infrastructure
There is a water leak reported near the restaurant this night.,non-urgent,infrastructure
There is a collapsed bridge reported near the highway this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the hospital this holiday.,non-urgent,infrastructure
There is a broken light reported near the hospital this weekend.,non-urgent,infrastructure
There is a collapsed bridge reported near the restaurant this night.,non-urgent,infrastructure
There is a pothole reported near the mall this weekend.,non-urgent,infrastructure
There is a water leak reported near the factory this morning.,non-urgent,infrastructure
There is a water leak reported near the mall this holiday.,non-urgent,infrastructure
There is a water leak reported near the office this holiday.,non-urgent,infrastructure
There is a damaged road reported near the highway this night.,non-urgent,infrastructure
There is a pothole reported near the market this night.,non-urgent,infrastructure
There is a pothole reported near the highway this holiday.,non-urgent,infrastructure
There is a water leak reported near the hospital this night.,non-urgent,infrastructure
There is a water leak reported near the hospital this rush hour.,non-urgent,infrastructure
There is a pothole reported near the office this night.,non-urgent,infrastructure
There is a collapsed bridge reported near the highway this rush hour.,non-urgent,infrastructure
There is a power outage reported near the hospital this evening.,non-urgent,infrastructure
There is a damaged road reported near the mall this afternoon.,non-urgent,infrastructure
There is a collapsed bridge reported near the restaurant this holiday.,non-urgent,infrastructure
There is a power outage reported near the church this holiday.,non-urgent,infrastructure
There is a pothole reported near the mall this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the gym this evening.,non-urgent,infrastructure
There is a pothole reported near the church this morning.,non-urgent,infrastructure
There is a damaged road reported near the gym this weekend.,non-urgent,infrastructure
There is a damaged road reported near the church this weekend.,non-urgent,infrastructure
There is a damaged road reported near the highway this morning.,non-urgent,infrastructure
There is a broken light reported near the market this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the market this evening.,non-urgent,infrastructure
There is a power outage reported near the plaza this night.,non-urgent,infrastructure
There is a damaged road reported near the restaurant this night.,non-urgent,infrastructure
There is a water leak reported near the school this rush hour.,non-urgent,infrastructure
There is a collapsed bridge reported near the plaza this night.,non-urgent,infrastructure
There is a water leak reported near the church this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the gym this holiday.,non-urgent,infrastructure
There is a collapsed bridge reported near the mall this night.,non-urgent,infrastructure
There is a broken light reported near the church this night.,non-urgent,infrastructure
There is a power outage reported near the mall this weekend.,non-urgent,infrastructure
There is a power outage reported near the hospital this rush hour.,non-urgent,infrastructure
There is a water leak reported near the plaza this rush hour.,non-urgent,infrastructure
There is a broken light reported near the school this holiday.,non-urgent,infrastructure
There is a power outage reported near the highway this night.,non-urgent,infrastructure
There is a collapsed bridge reported near the restaurant this weekend.,non-urgent,infrastructure
There is a water leak reported near the school this afternoon.,non-urgent,infrastructure
There is a broken light reported near the factory this morning.,non-urgent,infrastructure
There is a damaged road reported near the church this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the highway this night.,non-urgent,infrastructure
There is a damaged road reported near the hospital this rush hour.,non-urgent,infrastructure
There is a power outage reported near the market this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the office this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the factory this holiday.,non-urgent,infrastructure
There is a broken light reported near the church this morning.,non-urgent,infrastructure
There is a power outage reported near the gym this holiday.,non-urgent,infrastructure
There is a water leak reported near the mall this rush hour.,non-urgent,infrastructure
There is a water leak reported near the restaurant this rush hour.,non-urgent,infrastructure
There is a broken light reported near the restaurant this evening.,non-urgent,infrastructure
There is a pothole reported near the gym this weekend.,non-urgent,infrastructure
There is a water leak reported near the market this rush hour.,non-urgent,infrastructure
There is a collapsed bridge reported near the plaza this evening.,non-urgent,infrastructure
There is a pothole reported near the market this evening.,non-urgent,infrastructure
There is a damaged road reported near the factory this holiday.,non-urgent,infrastructure
There is a power outage reported near the factory this weekend.,non-urgent,infrastructure
There is a damaged road reported near the market this weekend.,non-urgent,infrastructure
There is a water leak reported near the factory this holiday.,non-urgent,infrastructure
There is a pothole reported near the church this night.,non-urgent,infrastructure
There is a water leak reported near the apartment this evening.,non-urgent,infrastructure
There is a water leak reported near the plaza this afternoon.,non-urgent,infrastructure
There is a collapsed bridge reported near the factory this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the office this evening.,non-urgent,infrastructure
There is a pothole reported near the highway this night.,non-urgent,infrastructure
There is a damaged road reported near the factory this rush hour.,non-urgent,infrastructure
There is a pothole reported near the hospital this weekend.,non-urgent,infrastructure
There is a power outage reported near the office this weekend.,non-urgent,infrastructure
There is a pothole reported near the mall this morning.,non-urgent,infrastructure
There is a broken light reported near the mall this holiday.,non-urgent,infrastructure
There is a water leak reported near the apartment this holiday.,non-urgent,infrastructure
There is a pothole reported near the apartment this holiday.,non-urgent,infrastructure
There is a power outage reported near the school this rush hour.,non-urgent,infrastructure
There is a broken light reported near the restaurant this rush hour.,non-urgent,infrastructure
There is a collapsed bridge reported near the school this afternoon.,non-urgent,infrastructure
There is a pothole reported near the plaza this rush hour.,non-urgent,infrastructure
There is a pothole reported near the apartment this rush hour.,non-urgent,infrastructure
There is a pothole reported near the restaurant this evening.,non-urgent,infrastructure
There is a pothole reported near the factory this rush hour.,non-urgent,infrastructure
There is a pothole reported near the restaurant this weekend.,non-urgent,infrastructure
There is a damaged road reported near the school this holiday.,non-urgent,infrastructure
There is a power outage reported near the office this night.,non-urgent,infrastructure
There is a pothole reported near the hospital this morning.,non-urgent,infrastructure
There is a power outage reported near the apartment this morning.,non-urgent,infrastructure
There is a broken light reported near the mall this rush hour.,non-urgent,infrastructure
There is a water leak reported near the restaurant this holiday.,non-urgent,infrastructure
There is a power outage reported near the mall this afternoon.,non-urgent,infrastructure
There is a power outage reported near the mall this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the market this rush hour.,non-urgent,infrastructure
There is a pothole reported near the market this holiday.,non-urgent,infrastructure
There is a pothole reported near the office this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the hospital this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the apartment this weekend.,non-urgent,infrastructure
There is a broken light reported near the highway this morning.,non-urgent,infrastructure
There is a water leak reported near the factory this evening.,non-urgent,infrastructure
There is a power outage reported near the restaurant this morning.,non-urgent,infrastructure
There is a broken light reported near the highway this holiday.,non-urgent,infrastructure
There is a pothole reported near the mall this rush hour.,non-urgent,infrastructure
There is a collapsed bridge reported near the restaurant this evening.,non-urgent,infrastructure
There is a power outage reported near the highway this afternoon.,non-urgent,infrastructure
There is a collapsed bridge reported near the gym this weekend.,non-urgent,infrastructure
There is a power outage reported near the factory this evening.,non-urgent,infrastructure
There is a broken light reported near the mall this afternoon.,non-urgent,infrastructure
There is a collapsed bridge reported near the factory this weekend.,non-urgent,infrastructure
There is a pothole reported near the hospital this evening.,non-urgent,infrastructure
There is a water leak reported near the factory this weekend.,non-urgent,infrastructure
There is a broken light reported near the market this weekend.,non-urgent,infrastructure
There is a broken light reported near the plaza this holiday.,non-urgent,infrastructure
There is a power outage reported near the plaza this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the office this holiday.,non-urgent,infrastructure
There is a damaged road reported near the gym this holiday.,non-urgent,infrastructure
There is a water leak reported near the highway this morning.,non-urgent,infrastructure
There is a power outage reported near the restaurant this holiday.,non-urgent,infrastructure
There is a pothole reported near the school this morning.,non-urgent,infrastructure
There is a water leak reported near the gym this evening.,non-urgent,infrastructure
There is a broken light reported near the plaza this weekend.,non-urgent,infrastructure
There is a water leak reported near the mall this night.,non-urgent,infrastructure
There is a collapsed bridge reported near the restaurant this rush hour.,non-urgent,infrastructure
There is a water leak reported near the market this afternoon.,non-urgent,infrastructure
There is a broken light reported near the school this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the plaza this rush hour.,non-urgent,infrastructure
There is a power outage reported near the church this afternoon.,non-urgent,infrastructure
There is a power outage reported near the factory this holiday.,non-urgent,infrastructure
There is a damaged road reported near the factory this night.,non-urgent,infrastructure
There is a pothole reported near the factory this holiday.,non-urgent,infrastructure
There is a power outage reported near the apartment this night.,non-urgent,infrastructure
There is a power outage reported near the hospital this weekend.,non-urgent,infrastructure
There is a water leak reported near the gym this morning.,non-urgent,infrastructure
There is a power outage reported near the market this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the market this holiday.,non-urgent,infrastructure
There is a power outage reported near the school this evening.,non-urgent,infrastructure
There is a pothole reported near the restaurant this afternoon.,non-urgent,infrastructure
There is a pothole reported near the market this morning.,non-urgent,infrastructure
There is a broken light reported near the office this weekend.,non-urgent,infrastructure
There is a damaged road reported near the plaza this evening.,non-urgent,infrastructure
There is a damaged road reported near the market this rush hour.,non-urgent,infrastructure
There is a damaged road reported near the mall this morning.,non-urgent,infrastructure
There is a power outage reported near the office this afternoon.,non-urgent,infrastructure
There is a collapsed bridge reported near the church this night.,non-urgent,infrastructure
There is a power outage reported near the apartment this weekend.,non-urgent,infrastructure
There is a water leak reported near the apartment this rush hour.,non-urgent,infrastructure
There is a water leak reported near the hospital this morning.,non-urgent,infrastructure
There is a collapsed bridge reported near the church this evening.,non-urgent,infrastructure
There is a broken light reported near the school this weekend.,non-urgent,infrastructure
There is a power outage reported near the gym this afternoon.,non-urgent,infrastructure
There is a pothole reported near the restaurant this holiday.,non-urgent,infrastructure
There is a broken light reported near the apartment this weekend.,non-urgent,infrastructure
There is a collapsed bridge reported near the church this rush hour.,non-urgent,infrastructure
There is a pothole reported near the apartment this morning.,non-urgent,infrastructure
There is a power outage reported near the market this morning.,non-urgent,infrastructure
There is a broken light reported near the factory this evening.,non-urgent,infrastructure
There is a power outage reported near the highway this evening.,non-urgent,infrastructure
There is a damaged road reported near the mall this weekend.,non-urgent,infrastructure
There is a damaged road reported near the school this rush hour.,non-urgent,infrastructure
There is a broken light reported near the office this holiday.,non-urgent,infrastructure
There is a water leak reported near the restaurant this afternoon.,non-urgent,infrastructure
There is a damaged road reported near the mall this evening.,non-urgent,infrastructure
There is a power outage reported near the restaurant this weekend.,non-urgent,infrastructure
There is a power outage reported near the apartment this rush hour.,non-urgent,infrastructure
There is a collapsed bridge reported near the gym this rush hour.,non-urgent,infrastructure
There is a power outage reported near the factory this afternoon.,non-urgent,infrastructure
There is a water leak reported near the highway this holiday.,non-urgent,infrastructure
There is a damaged road reported near the gym this night.,non-urgent,infrastructure
There is a power outage reported near the highway this morning.,non-urgent,infrastructure
There is a damaged road reported near the school this weekend.,non-urgent,infrastructure
There is a broken light reported near the hospital this evening.,non-urgent,infrastructure
There is a water leak reported near the market this evening.,non-urgent,infrastructure
There is a collapsed bridge reported near the apartment this holiday.,non-urgent,infrastructure
"May nahimatay po sa kalsada, kailangan ng ambulansya agad.",urgent,medical emergency
"Hindi na po humihinga ang lola namin, pakitawag po ng medic.",urgent,medical emergency
"May batang naaksidente at malakas ang pagdurugo, tulong po.",urgent,medical emergency
"May sunog po sa Purok 2, mabilis pong kumakalat ang apoy.",urgent,fire emergency
"May usok at amoy sunog sa isang bahay, baka may apoy na.",urgent,fire emergency
"Sumabog po ang tangke ng gas sa kusina, may apoy po!",urgent,fire emergency
"May nag-aaway po sa kanto, may dalang kutsilyo.",urgent,violence
"May sinasaktan po na babae sa loob ng bahay, rinig po ang iyak.",urgent,violence
May nagwawala at nananakit ng tao sa labas ng tindahan.,urgent,violence
"May holdapan po sa kanto ngayon, pakiresponde po agad.",urgent,crime
May nagnanakaw ng motor sa tapat namin ngayon.,urgent,crime
"May taong pumapasok sa mga bahay, kahina-hinala po.",urgent,crime
"Sira po ang streetlight sa may kanto, madilim po tuwing gabi.",non-urgent,infrastructure
May malaking butas ang kalsada sa tapat ng bahay namin.,non-urgent,infrastructure
May sirang sidewalk at delikado po sa mga naglalakad.,non-urgent,infrastructure
Barado po ang kanal kaya bumabaha agad kapag umuulan.,non-urgent,flooding/drainage
"Hindi po umaagos ang imburnal, mabaho at nag-iipon ng tubig.",non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada at lumilikha ng baha.,non-urgent,flooding/drainage
Hindi po kinukuha ang basura sa amin simula pa noong isang linggo.,non-urgent,waste
"May tambak ng basura sa bakanteng lote, sobrang baho po.",non-urgent,waste
Kulang po ang basurahan at nagkakalat ang basura sa daan.,non-urgent,waste
Maingay po ang videoke ng kapitbahay gabi-gabi hanggang madaling araw.,non-urgent,noise complaint
"May malakas na tugtog at inuman tuwing gabi, hindi po makatulog.",non-urgent,noise complaint
"Maingay po ang tambay sa kanto, sigawan at murahan po.",non-urgent,noise complaint
Maraming asong gala na nangangagat sa mga dumadaan.,non-urgent,animal complaint
May aso po na nakawala at nanghahabol ng mga bata.,non-urgent,animal complaint
"May patay na hayop sa kalsada, kailangan po linisin.",non-urgent,animal complaint
May illegal na sugal sa likod ng bahay tuwing gabi.,non-urgent,illegal activities
May nagtitinda raw ng bawal na gamot sa eskinita.,non-urgent,illegal activities
"May inuman at droga sa bakanteng lote, paulit-ulit po.",non-urgent,illegal activities
"May mga menor de edad sa labas lampas curfew, pakisita po.",non-urgent,curfew violation
May mga batang gumagala pa rin sa labas ng 11pm.,non-urgent,curfew violation
May grupo ng kabataan na nag-iingay sa labas kahit curfew na.,non-urgent,curfew violation
"May nanghahalay po sa isang babae ngayon, tulong po agad.",urgent,sexual assault
"May lalaki pong nanghihipo sa babae sa may kanto, pakiresponde po.",urgent,sexual assault
"May batang nagsumbong na hinahawakan siya ng masama, tulong po.",urgent,sexual assault
asdfghjkl,spam,off-topic
qwertyuiop,spam,off-topic
...???!!!,spam,off-topic
Anong oras po bukas ang barangay hall?,spam,off-topic
Pwede po ba kumuha ng barangay clearance bukas?,spam,off-topic
"Kumusta po kayo admin, pa-like naman.",spam,off-topic
May away sa basketball court ngayon #1.,urgent,violence
May nagsusuntukan sa kanto #2.,urgent,violence
May away sa basketball court ngayon #3.,urgent,violence
May away sa basketball court ngayon #4.,urgent,violence
May nagsusuntukan sa kanto #5.,urgent,violence
May nagsusuntukan sa kanto #6.,urgent,violence
May away sa basketball court ngayon #7.,urgent,violence
May nananakit ng tao malapit sa tindahan #8.,urgent,violence
May nananakit ng tao malapit sa tindahan #9.,urgent,violence
May nananakit ng tao malapit sa tindahan #10.,urgent,violence
May lalaking nananakot gamit ang bote #11.,urgent,violence
May nananakit ng tao malapit sa tindahan #12.,urgent,violence
May nananakit ng tao malapit sa tindahan #13.,urgent,violence
May nagsusuntukan sa kanto #14.,urgent,violence
May lalaking nananakot gamit ang bote #15.,urgent,violence
May lalaking nananakot gamit ang bote #16.,urgent,violence
May nagsusuntukan sa kanto #17.,urgent,violence
May nagsusuntukan sa kanto #18.,urgent,violence
May nagsusuntukan sa kanto #19.,urgent,violence
May away sa basketball court ngayon #20.,urgent,violence
May lalaking nananakot gamit ang bote #21.,urgent,violence
May nananakit ng tao malapit sa tindahan #22.,urgent,violence
May away sa basketball court ngayon #23.,urgent,violence
May lalaking nananakot gamit ang bote #24.,urgent,violence
May lalaking nananakot gamit ang bote #25.,urgent,violence
May nananakit ng tao malapit sa tindahan #26.,urgent,violence
May lalaking nananakot gamit ang bote #27.,urgent,violence
May away sa basketball court ngayon #28.,urgent,violence
May nagsusuntukan sa kanto #29.,urgent,violence
May lalaking nananakot gamit ang bote #30.,urgent,violence
May lalaking nananakot gamit ang bote #31.,urgent,violence
May nagsusuntukan sa kanto #32.,urgent,violence
May nagsusuntukan sa kanto #33.,urgent,violence
May lalaking nananakot gamit ang bote #34.,urgent,violence
May lalaking nananakot gamit ang bote #35.,urgent,violence
May nananakit ng tao malapit sa tindahan #36.,urgent,violence
May away sa basketball court ngayon #37.,urgent,violence
May away sa basketball court ngayon #38.,urgent,violence
May nagsusuntukan sa kanto #39.,urgent,violence
May away sa basketball court ngayon #40.,urgent,violence
May lalaking nananakot gamit ang bote #41.,urgent,violence
May nananakit ng tao malapit sa tindahan #42.,urgent,violence
May lalaking nananakot gamit ang bote #43.,urgent,violence
May nananakit ng tao malapit sa tindahan #44.,urgent,violence
May away sa basketball court ngayon #45.,urgent,violence
May nagsusuntukan sa kanto #46.,urgent,violence
May lalaking nananakot gamit ang bote #47.,urgent,violence
May lalaking nananakot gamit ang bote #48.,urgent,violence
May nananakit ng tao malapit sa tindahan #49.,urgent,violence
May nagsusuntukan sa kanto #50.,urgent,violence
May holdapan sa may eskinita #1.,urgent,crime
May nagnanakaw ng motor sa Block #2.,urgent,crime
May holdapan sa may eskinita #3.,urgent,crime
May holdapan sa may eskinita #4.,urgent,crime
May holdapan sa may eskinita #5.,urgent,crime
May nagnanakaw ng motor sa Block #6.,urgent,crime
May holdapan sa may eskinita #7.,urgent,crime
May basag na bintana at nawawala ang gamit #8.,urgent,crime
May holdapan sa may eskinita #9.,urgent,crime
May basag na bintana at nawawala ang gamit #10.,urgent,crime
May basag na bintana at nawawala ang gamit #11.,urgent,crime
May nagnanakaw ng motor sa Block #12.,urgent,crime
May basag na bintana at nawawala ang gamit #13.,urgent,crime
May basag na bintana at nawawala ang gamit #14.,urgent,crime
May kahina-hinalang lalaki sa bahay #15.,urgent,crime
May holdapan sa may eskinita #16.,urgent,crime
May kahina-hinalang lalaki sa bahay #17.,urgent,crime
May nagnanakaw ng motor sa Block #18.,urgent,crime
May kahina-hinalang lalaki sa bahay #19.,urgent,crime
May nagnanakaw ng motor sa Block #20.,urgent,crime
May basag na bintana at nawawala ang gamit #21.,urgent,crime
May holdapan sa may eskinita #22.,urgent,crime
May nagnanakaw ng motor sa Block #23.,urgent,crime
May holdapan sa may eskinita #24.,urgent,crime
May nagnanakaw ng motor sa Block #25.,urgent,crime
May holdapan sa may eskinita #26.,urgent,crime
May basag na bintana at nawawala ang gamit #27.,urgent,crime
May nagnanakaw ng motor sa Block #28.,urgent,crime
May holdapan sa may eskinita #29.,urgent,crime
May basag na bintana at nawawala ang gamit #30.,urgent,crime
May holdapan sa may eskinita #31.,urgent,crime
May holdapan sa may eskinita #32.,urgent,crime
May nagnanakaw ng motor sa Block #33.,urgent,crime
May nagnanakaw ng motor sa Block #34.,urgent,crime
May nagnanakaw ng motor sa Block #35.,urgent,crime
May holdapan sa may eskinita #36.,urgent,crime
May kahina-hinalang lalaki sa bahay #37.,urgent,crime
May kahina-hinalang lalaki sa bahay #38.,urgent,crime
May holdapan sa may eskinita #39.,urgent,crime
May holdapan sa may eskinita #40.,urgent,crime
May kahina-hinalang lalaki sa bahay #41.,urgent,crime
May nagnanakaw ng motor sa Block #42.,urgent,crime
May kahina-hinalang lalaki sa bahay #43.,urgent,crime
May kahina-hinalang lalaki sa bahay #44.,urgent,crime
May holdapan sa may eskinita #45.,urgent,crime
May nagnanakaw ng motor sa Block #46.,urgent,crime
May basag na bintana at nawawala ang gamit #47.,urgent,crime
May holdapan sa may eskinita #48.,urgent,crime
May nagnanakaw ng motor sa Block #49.,urgent,crime
May holdapan sa may eskinita #50.,urgent,crime
Umaapaw ang imburnal sa Zone #1.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #2.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #3.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #4.,non-urgent,flooding/drainage
Barado ang kanal sa Street #5.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #6.,non-urgent,flooding/drainage
Barado ang kanal sa Street #7.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #8.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #9.,non-urgent,flooding/drainage
Barado ang kanal sa Street #10.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #11.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #12.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #13.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #14.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #15.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #16.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #17.,non-urgent,flooding/drainage
Barado ang kanal sa Street #18.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #19.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #20.,non-urgent,flooding/drainage
Barado ang kanal sa Street #21.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #22.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #23.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #24.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #25.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #26.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #27.,non-urgent,flooding/drainage
Barado ang kanal sa Street #28.,non-urgent,flooding/drainage
Barado ang kanal sa Street #29.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #30.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #31.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #32.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #33.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #34.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #35.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #36.,non-urgent,flooding/drainage
May tumatagas na tubig sa gilid ng kalsada #37.,non-urgent,flooding/drainage
Barado ang kanal sa Street #38.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #39.,non-urgent,flooding/drainage
Barado ang kanal sa Street #40.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #41.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #42.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #43.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #44.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #45.,non-urgent,flooding/drainage
Barado ang kanal sa Street #46.,non-urgent,flooding/drainage
Umaapaw ang imburnal sa Zone #47.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #48.,non-urgent,flooding/drainage
Binabaha ang daan tuwing ulan sa Area #49.,non-urgent,flooding/drainage
Barado ang kanal sa Street #50.,non-urgent,flooding/drainage
May tambak ng basura sa bakanteng lote #1.,non-urgent,waste
May tambak ng basura sa bakanteng lote #2.,non-urgent,waste
Mabaho ang paligid dahil sa basura #3.,non-urgent,waste
Mabaho ang paligid dahil sa basura #4.,non-urgent,waste
Mabaho ang paligid dahil sa basura #5.,non-urgent,waste
May tambak ng basura sa bakanteng lote #6.,non-urgent,waste
May tambak ng basura sa bakanteng lote #7.,non-urgent,waste
Kulang ang basurahan sa lugar #8.,non-urgent,waste
